abbreviation,agency,asn,prefix,ip_version,rir_registry,rir_status,rir_assigned_date,rir_short_name,rir_description,collected_at
Texas Tech University Health Sciences Center,Texas Tech University Health Sciences Center,AS46476,69.175.128.0/17,ipv4,arin,assigned,2008-09-29,TTUHSC,Texas Tech University Health Sciences Center,2026-06-23T10:32:35Z
Texas Tech University Health Sciences Center at El Paso,Texas Tech University Health Sciences Center at El Paso,AS53809,100.43.32.0/19,ipv4,arin,assigned,2011-06-01,TTUHSC-ELP,Texas Tech University Health Sciences Center at El Paso,2026-06-23T10:32:35Z
Texas Tech University Health Sciences Center at El Paso,Texas Tech University Health Sciences Center at El Paso,AS53809,2602:805::/44,ipv6,arin,assigned,2011-06-01,TTUHSC-ELP,Texas Tech University Health Sciences Center at El Paso,2026-06-23T10:32:35Z
Texas Tech University Health Sciences Center at El Paso,Texas Tech University Health Sciences Center at El Paso,AS53809,64.111.0.0/20,ipv4,arin,assigned,2011-06-01,TTUHSC-ELP,Texas Tech University Health Sciences Center at El Paso,2026-06-23T10:32:35Z
The Brooklyn Hospital Center,The Brooklyn Hospital Center,AS393753,198.177.191.0/24,ipv4,arin,assigned,2017-10-12,AS393753,The Brooklyn Hospital Center,2026-06-23T10:32:35Z
The Brooklyn Hospital Center,The Brooklyn Hospital Center,AS393753,198.177.192.0/22,ipv4,arin,assigned,2017-10-12,AS393753,The Brooklyn Hospital Center,2026-06-23T10:32:35Z
The Brooklyn Hospital Center,The Brooklyn Hospital Center,AS393753,198.177.196.0/23,ipv4,arin,assigned,2017-10-12,AS393753,The Brooklyn Hospital Center,2026-06-23T10:32:35Z
The Children's Hospital Corporation,The Children's Hospital Corporation,AS33756,2602:811:a000::/40,ipv6,arin,assigned,2023-08-11,CHC-ASN-A,The Children's Hospital Corporation,2026-06-23T10:32:35Z
The Children's Hospital of Alabama,The Children's Hospital of Alabama,AS398932,198.245.254.0/24,ipv4,arin,assigned,2020-10-16,COA-ASN,The Children's Hospital of Alabama,2026-06-23T10:32:35Z
The Children's Hospital of Philadelphia,The Children's Hospital of Philadelphia,AS7328,159.14.0.0/16,ipv4,arin,assigned,1996-11-08,CHOP,The Children's Hospital of Philadelphia,2026-06-23T10:32:35Z
The Children's Hospital of Philadelphia,The Children's Hospital of Philadelphia,AS7328,159.14.197.0/24,ipv4,arin,assigned,1996-11-08,CHOP,The Children's Hospital of Philadelphia,2026-06-23T10:32:35Z
The Children's Hospital of Philadelphia,The Children's Hospital of Philadelphia,AS7328,159.14.224.0/21,ipv4,arin,assigned,1996-11-08,CHOP,The Children's Hospital of Philadelphia,2026-06-23T10:32:35Z
The Children's Hospital of Philadelphia,The Children's Hospital of Philadelphia,AS7328,159.14.232.0/21,ipv4,arin,assigned,1996-11-08,CHOP,The Children's Hospital of Philadelphia,2026-06-23T10:32:35Z
The Children's Mercy Hospital,The Children's Mercy Hospital,AS13930,199.242.168.0/24,ipv4,arin,assigned,2012-04-13,CMH,The Children's Mercy Hospital,2026-06-23T10:32:35Z
"The Harrison Memorrial Hospital, Inc.","The Harrison Memorrial Hospital, Inc.",AS393896,12.109.121.0/24,ipv4,arin,assigned,2015-04-20,ASHMHATT0001,"The Harrison Memorrial Hospital, Inc.",2026-06-23T10:32:35Z
"The Health Care Authority for Baptist Health, An Affiliate of UAB Health System","The Health Care Authority for Baptist Health, An Affiliate of UAB Health System",AS36846,209.149.177.0/24,ipv4,arin,assigned,2011-04-08,HQ-INET-TW-ATT,"The Health Care Authority for Baptist Health, An Affiliate of UAB Health System",2026-06-23T10:32:35Z
The Methodist Hospital,The Methodist Hospital,AS33563,206.83.48.0/20,ipv4,arin,assigned,2005-01-21,THEMETHODISTHOSPITAL-HOUSTON,The Methodist Hospital,2026-06-23T10:32:35Z
The Methodist Hospital,The Methodist Hospital,AS33563,206.83.48.0/21,ipv4,arin,assigned,2005-01-21,THEMETHODISTHOSPITAL-HOUSTON,The Methodist Hospital,2026-06-23T10:32:35Z
The Methodist Hospital,The Methodist Hospital,AS33563,206.83.56.0/22,ipv4,arin,assigned,2005-01-21,THEMETHODISTHOSPITAL-HOUSTON,The Methodist Hospital,2026-06-23T10:32:35Z
The Methodist Hospital,The Methodist Hospital,AS33563,206.83.60.0/22,ipv4,arin,assigned,2005-01-21,THEMETHODISTHOSPITAL-HOUSTON,The Methodist Hospital,2026-06-23T10:32:35Z
The Milton S. Hershey Medical Center,The Milton S. Hershey Medical Center,AS25659,,,arin,assigned,2020-03-23,PSH-01,The Milton S. Hershey Medical Center,2026-06-23T10:32:35Z
The Moses H. Cone Memorial Hospital,The Moses H. Cone Memorial Hospital,AS54640,198.140.224.0/24,ipv4,arin,assigned,2012-04-16,CONEHEALTH,The Moses H. Cone Memorial Hospital,2026-06-23T10:32:35Z
The Moses H. Cone Memorial Hospital,The Moses H. Cone Memorial Hospital,AS54640,199.233.113.0/24,ipv4,arin,assigned,2012-04-16,CONEHEALTH,The Moses H. Cone Memorial Hospital,2026-06-23T10:32:35Z
The Moses H. Cone Memorial Hospital,The Moses H. Cone Memorial Hospital,AS54640,199.233.114.0/24,ipv4,arin,assigned,2012-04-16,CONEHEALTH,The Moses H. Cone Memorial Hospital,2026-06-23T10:32:35Z
The Moses H. Cone Memorial Hospital,The Moses H. Cone Memorial Hospital,AS54640,205.167.132.0/24,ipv4,arin,assigned,2012-04-16,CONEHEALTH,The Moses H. Cone Memorial Hospital,2026-06-23T10:32:35Z
The Moses H. Cone Memorial Hospital,The Moses H. Cone Memorial Hospital,AS54640,205.167.133.0/24,ipv4,arin,assigned,2012-04-16,CONEHEALTH,The Moses H. Cone Memorial Hospital,2026-06-23T10:32:35Z
"The New London Hospital Association, Inc","The New London Hospital Association, Inc",AS25810,198.147.176.0/24,ipv4,arin,assigned,2014-01-22,NLHA-INET-AS,"The New London Hospital Association, Inc",2026-06-23T10:32:35Z
The Queen's Medical Center,The Queen's Medical Center,AS395618,64.75.214.0/24,ipv4,arin,assigned,2016-10-24,QUEENS-HEALTH-SYSTEM,The Queen's Medical Center,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.1.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.10.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.104.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.107.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.110.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.111.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.112.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.116.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.128.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.148.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.208.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.252.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.253.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.254.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.51.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.64.0/23,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.66.0/23,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.68.0/23,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,159.116.70.0/23,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,24.142.176.0/24,ipv4,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
The Toledo Hospital,The Toledo Hospital,AS53280,2620:78:8000::/48,ipv6,arin,assigned,2014-06-10,PROMEDICA,The Toledo Hospital,2026-06-23T10:32:35Z
"The Union Hospital of Cecil County, Inc.","The Union Hospital of Cecil County, Inc.",AS14533,,,arin,assigned,2014-02-13,UHCC,"The Union Hospital of Cecil County, Inc.",2026-06-23T10:32:35Z
The University Of Texas M.D. Anderson Cancer Center,The University Of Texas M.D. Anderson Cancer Center,AS11773,143.111.0.0/16,ipv4,arin,assigned,1998-12-15,UTMDACC,The University Of Texas M.D. Anderson Cancer Center,2026-06-23T10:32:35Z
The University Of Texas M.D. Anderson Cancer Center,The University Of Texas M.D. Anderson Cancer Center,AS11773,143.111.5.0/24,ipv4,arin,assigned,1998-12-15,UTMDACC,The University Of Texas M.D. Anderson Cancer Center,2026-06-23T10:32:35Z
The University Of Texas M.D. Anderson Cancer Center,The University Of Texas M.D. Anderson Cancer Center,AS11773,143.111.86.0/24,ipv4,arin,assigned,1998-12-15,UTMDACC,The University Of Texas M.D. Anderson Cancer Center,2026-06-23T10:32:35Z
The University Of Texas M.D. Anderson Cancer Center,The University Of Texas M.D. Anderson Cancer Center,AS11773,192.108.242.0/24,ipv4,arin,assigned,1998-12-15,UTMDACC,The University Of Texas M.D. Anderson Cancer Center,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.132.235.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.132.236.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.132.237.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.32.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.33.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.34.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.35.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.36.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.37.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.38.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.39.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.40.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.41.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.42.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.43.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.44.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.45.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,192.240.46.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
The University of Vermont Medical Center Inc,The University of Vermont Medical Center Inc,AS26385,205.159.40.0/24,ipv4,arin,assigned,2009-02-05,THE-UNIVERSITY-OF-VERMONT-MEDICAL-CENTER-1,The University of Vermont Medical Center Inc,2026-06-23T10:32:35Z
Thibodaux Regional Medical Center,Thibodaux Regional Medical Center,AS11322,198.17.251.0/24,ipv4,arin,assigned,2013-03-27,TRMC-MAIN-CAMPUS,Thibodaux Regional Medical Center,2026-06-23T10:32:35Z
Thorek Memorial Hospital,Thorek Memorial Hospital,AS30553,198.190.133.0/24,ipv4,arin,assigned,2018-07-06,THOREK-30553,Thorek Memorial Hospital,2026-06-23T10:32:35Z
Thorek Memorial Hospital,Thorek Memorial Hospital,AS30553,50.171.147.0/24,ipv4,arin,assigned,2018-07-06,THOREK-30553,Thorek Memorial Hospital,2026-06-23T10:32:35Z
Thorek Memorial Hospital,Thorek Memorial Hospital,AS30553,50.237.120.0/24,ipv4,arin,assigned,2018-07-06,THOREK-30553,Thorek Memorial Hospital,2026-06-23T10:32:35Z
"Tift Regional Health System, Inc.","Tift Regional Health System, Inc.",AS401490,23.130.68.0/24,ipv4,arin,assigned,2024-11-12,AS-TRMC,"Tift Regional Health System, Inc.",2026-06-23T10:32:35Z
Titusville Area Hospital,Titusville Area Hospital,AS32556,199.167.246.0/24,ipv4,arin,assigned,2012-01-18,TAHASN,Titusville Area Hospital,2026-06-23T10:32:35Z
Torrance Memorial Medical Center,Torrance Memorial Medical Center,AS36074,216.103.147.0/24,ipv4,arin,assigned,2005-08-23,3330-TMMC,Torrance Memorial Medical Center,2026-06-23T10:32:35Z
Torrance Memorial Medical Center,Torrance Memorial Medical Center,AS36074,216.103.157.0/24,ipv4,arin,assigned,2005-08-23,3330-TMMC,Torrance Memorial Medical Center,2026-06-23T10:32:35Z
Touro Infirmary Hospital,Touro Infirmary Hospital,AS393790,192.103.26.0/24,ipv4,arin,assigned,2015-01-30,TOUROHOSPITALNOLA,Touro Infirmary Hospital,2026-06-23T10:32:35Z
Tri-City Medical Center,Tri-City Medical Center,AS395315,12.157.153.0/24,ipv4,arin,assigned,2019-02-01,TCMC-BGP-01,Tri-City Medical Center,2026-06-23T10:32:35Z
Tri-City Medical Center,Tri-City Medical Center,AS395315,205.167.50.0/23,ipv4,arin,assigned,2019-02-01,TCMC-BGP-01,Tri-City Medical Center,2026-06-23T10:32:35Z
Tufts Medical Center Inc.,Tufts Medical Center Inc.,AS62570,198.133.171.0/24,ipv4,arin,assigned,2013-07-11,TUFTS-MEDICAL-CENTER-BOSTON,Tufts Medical Center Inc.,2026-06-23T10:32:35Z
UC HEALTH,UC HEALTH,AS33092,,,arin,assigned,2018-06-11,UC-HEALTH-UNIV-OF-CA,UC HEALTH,2026-06-23T10:32:35Z
"UC Health, LLC","UC Health, LLC",AS18527,198.246.246.0/24,ipv4,arin,assigned,2007-07-31,HAGC-ASN,"UC Health, LLC",2026-06-23T10:32:35Z
"UC Health, LLC","UC Health, LLC",AS18527,206.197.74.0/24,ipv4,arin,assigned,2007-07-31,HAGC-ASN,"UC Health, LLC",2026-06-23T10:32:35Z
"UC Health, LLC","UC Health, LLC",AS18527,208.81.216.0/24,ipv4,arin,assigned,2007-07-31,HAGC-ASN,"UC Health, LLC",2026-06-23T10:32:35Z
"UC Health, LLC","UC Health, LLC",AS18527,208.81.217.0/24,ipv4,arin,assigned,2007-07-31,HAGC-ASN,"UC Health, LLC",2026-06-23T10:32:35Z
"UC Health, LLC","UC Health, LLC",AS18527,208.81.218.0/24,ipv4,arin,assigned,2007-07-31,HAGC-ASN,"UC Health, LLC",2026-06-23T10:32:35Z
"UC Health, LLC","UC Health, LLC",AS18527,208.81.219.0/24,ipv4,arin,assigned,2007-07-31,HAGC-ASN,"UC Health, LLC",2026-06-23T10:32:35Z
UP Health System - Marquette,UP Health System - Marquette,AS25879,198.135.70.0/24,ipv4,arin,assigned,2022-06-14,UPHSM-ASN-01,UP Health System - Marquette,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,128.147.0.0/16,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,128.147.75.0/24,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,150.232.0.0/16,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,151.195.0.0/16,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,157.229.0.0/16,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,157.229.75.0/24,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,192.80.29.0/24,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,198.136.8.0/21,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,198.177.199.0/24,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,198.184.147.0/24,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,198.55.8.0/21,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,205.223.240.0/20,ipv4,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS122,2605:e900::/32,ipv6,arin,assigned,1987-08-21,UPMC-AS122,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS19144,,,arin,assigned,2008-12-24,UPMC-SUSQ,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS394612,150.232.190.0/24,ipv4,arin,assigned,2015-10-28,UPMC-PINNACLE,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS394612,157.229.190.0/24,ipv4,arin,assigned,2015-10-28,UPMC-PINNACLE,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS394612,198.185.241.0/24,ipv4,arin,assigned,2015-10-28,UPMC-PINNACLE,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS395811,,,arin,assigned,2016-12-15,UPMC-SOMERSET,UPMC,2026-06-23T10:32:35Z
UPMC,UPMC,AS40742,198.160.249.0/24,ipv4,arin,assigned,2008-03-06,WESTERN-MD-HEALTH-SYSTEM,UPMC,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,206.117.132.0/22,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,206.117.136.0/22,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,206.117.144.0/22,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.0.0/20,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.18.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.19.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.20.0/22,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.24.0/22,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.28.0/23,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.39.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.40.0/22,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.44.0/22,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.48.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.50.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.83.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,207.151.84.0/22,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.0.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.1.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.10.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.11.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.13.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.14.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.15.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.16.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.17.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.18.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.19.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
USC-University Hospital,USC-University Hospital,AS27609,63.247.2.0/24,ipv4,arin,assigned,2003-04-09,USC-UNIVERSITY-HOSPITAL,USC-University Hospital,2026-06-23T10:32:35Z
