domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
ditd309app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270297304,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd325app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270298142,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd326app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270282522,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd327app.ead.census.gov,Yes,Yes,1,1,2025-06-03T00:00:00,2026-06-02T23:59:59,18788457174,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ditd328app.ead.census.gov,Yes,Yes,1,1,2025-06-03T00:00:00,2026-06-02T23:59:59,18788459102,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
download.api.embargo.census.gov,Yes,Yes,2,1,2024-07-01T00:00:00,2026-06-12T23:59:59,13583434468;19001657242,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
download.census.gov,No,Yes,2,1,2025-04-21T00:00:00,2026-04-20T23:59:59,17980589962;18014580521,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
dsd-gis13app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270283142,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dsd-gis14app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270312035,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dsd-gis15app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270311073,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
dsd-gis16app.ead.census.gov,Yes,Yes,1,1,2025-05-07T00:00:00,2026-05-06T23:59:59,18270283099,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
econdata.census.gov,No,Yes,2,1,2025-04-21T00:00:00,2026-04-20T23:59:59,17980589962;18014580521,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
econhelp.census.gov,No,Yes,2,1,2024-10-25T00:00:00,2025-10-24T23:59:59,15084914779;15079241425,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ecorr.stage.it.census.gov,Yes,Yes,1,1,2025-02-28T00:00:00,2026-02-27T23:59:59,16870173221,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
ecorrfaq.stage.it.census.gov,Yes,Yes,1,1,2025-02-28T00:00:00,2026-02-27T23:59:59,16873791448,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
