domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
test.protectivedns.cisa.gov,No,Yes,6,4,2024-12-10T00:00:00,2026-12-10T23:59:59,21712313431;21712297433;21712313099;22373197458;15688629811;21712299081,"C=US, O=Amazon, CN=Amazon RSA 2048 M03;C=US, O=Let's Encrypt, CN=R13;C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Let's Encrypt, CN=E7"
testint.cisa.gov,No,Yes,3,2,2024-12-23T00:00:00,2026-10-31T23:59:59,17561200268;22108504452;15867620495,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
tripwire.cisa.gov,No,Yes,30,2,2025-04-09T00:00:00,2026-06-02T23:59:59,20438552877;18499335844;21133516975;18789273659;20463328242;20463347795;20330286795;22414312807;17740041308;17982930156;17982940211;19884927581;20839226916;18789272541;20330264595;22777703694;17982938845;21114810620;18499340096;21133552556;17739982718;19884835755;18499345217;19250178429;22414298597;19103922592;20296480714;21110122380;19103922344;21110109549,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
tripwire.dhs.gov,Yes,No,1,1,2025-06-03T00:00:00,2026-06-02T23:59:59,18789273659,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
uat.cisa.gov,Yes,Yes,4,2,2025-09-12T13:13:52,2026-02-08T14:27:27,20969534343;22362117898;22362131099;20969522817,"C=US, O=Google Trust Services, CN=WR1;C=US, O=Google Trust Services, CN=WE1"
uat.gwids.cisa.gov,No,Yes,18,2,2025-06-17T00:00:00,2026-06-16T23:59:59,20157657341;20157642193;20290018459;20180712978;19062508737;19103777205;19062555136;20290003322;20180713924;19245435572;20290002908;20300779460;19835471127;19103765042;19103758157;20180689498;19858191385;19835471203,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
us-cert.cisa.gov,No,Yes,29,2,2025-04-09T00:00:00,2026-04-09T23:59:59,20438552877;18499335844;21133516975;20463328242;20463347795;20330286795;22414312807;17740041308;17982930156;17982940211;19884927581;20839226916;18789272541;20330264595;22777703694;17982938845;21114810620;18499340096;21133552556;17739982718;19884835755;18499345217;19250178429;22414298597;19103922592;20296480714;21110122380;19103922344;21110109549,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
www.cisa.gov,No,Yes,32,2,2025-04-09T00:00:00,2026-09-22T23:59:59,21209045308;22646084940;22441677488;18499335844;21166729553;21974682909;17740041308;22543193739;17982930156;17982940211;19884927581;22441660634;21204032748;18789272541;21974901178;22240738774;17982938845;21209054120;22646100500;22418054317;18499340096;21166901885;17739982718;19884835755;22543159195;19250178429;18499345217;19103922592;20296480714;19103922344;21254519361;22418073812,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
www.dhs.gov,Yes,No,12,2,2024-12-16T00:00:00,2026-10-23T23:59:59,21114752690;16372339379;18131175742;21109928204;21974683208;16447162557;18208856290;16372344516;15777114380;21885448362;22504297327;16948093744,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1;C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018"
www.gwids.cisa.gov,No,Yes,18,2,2025-06-17T00:00:00,2026-06-16T23:59:59,20157657341;20157642193;20290018459;20180712978;19062508737;19103777205;19062555136;20290003322;20180713924;19245435572;20290002908;20300779460;19835471127;19103765042;19103758157;20180689498;19858191385;19835471203,"C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
